concept_id,concept_code,concept_name,domain_id,vocabulary_id
1,HOSPITAL_OUTPATIENT_PEDIATRIC_UROLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE_PEDIATRIC-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_GASTROENTEROLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_GERIATRIC_HEALTH_CENTER,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_FAMILY_MEDICINE_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_GENERAL_SURGERY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,SEXUALLY_TRANSMITTED_DISEASE_HEALTH_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_REHABILITATION_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_AMBULATORY_SURGERY_FACILITY,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_ENDOCRINOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_MENTAL_HEALTH_CENTER,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_OPHTHALMOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_NEUROSURGERY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_RHEUMATOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_DERMATOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_OBSTETRICAL_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_ORTHOPEDICS_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_CARDIOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_GYNECOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_HEMATOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_IMMUNOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_GERIATRIC_HEALTH_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_AMBULATORY_SURGERY_FACILITY,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_NEUROLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_PEDIATRIC_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_ONCOLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_ALLERGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_UROLOGY_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_MENTAL_HEALTH_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_DENTAL_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_HEMONC_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_LABORATORY_FACILITY,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_OBGYN_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,CARE_OF_THE_ELDERLY_DAY_HOSPITAL,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_RADIOLOGY_FACILITY,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,SUBSTANCE_ABUSE_TREATMENT_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_VETERANS_ADMINISTRATION,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HEALTH_ENCOUNTER_SITE_NOT_LISTED,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,PRIVATE_PHYSICIANS_GROUP_OFFICE,INDEPENDENT_PROVIDER_OF_OUTPATIENT_AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_OUTPATIENT_PAIN_CLINIC,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HEALTH_MAINTENANCE_ORGANIZATION,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,EMERGENCY_DEPARTMENT_HOSPITAL,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,FREE_STANDING_BIRTHING_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,LOCAL_COMMUNITY_HEALTH_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,SOLO_PRACTICE_PRIVATE_OFFICE,INDEPENDENT_PROVIDER_OF_OUTPATIENT_AMBULATORY_CARE-subset,Encounter,PCORnet
1,PSYCHOGERIATRIC_DAY_HOSPITAL,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,RESIDENTIAL_SCHOOL_INFIRMARY,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_RADIOLOGY_FACILITY,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,AMBULATORY_CARE_SITE_OTHER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,CONTAINED_CASUALTY_SETTING,OTHER_OUTPATIENT_CARE_SITE-subset,Encounter,PCORnet
1,AMBULATORY_SURGERY_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,ELDERLY_ASSESSMENT_CLINIC,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_BIRTHING_CENTER,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,SKILLED_NURSING_FACILITY,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,PRIVATE_RESIDENTIAL_HOME,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,HOSPITAL_LONG_TERM_CARE,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_MILITARY_FIELD,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_REHABILITATION,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,RESIDENTIAL_INSTITUTION,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,DIALYSIS_UNIT_HOSPITAL,HOSPITAL_OUTPATIENT_CLINIC-AMBULATORY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_TRAUMA_CENTER,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HELICOPTER_BASED_CARE,OTHER_OUTPATIENT_CARE_SITE-subset,Encounter,PCORnet
1,ADULT_DAY_CARE_CENTER,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,CHILD_DAY_CARE_CENTER,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,HOSPITAL_PSYCHIATRIC,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,AMBULANCE_BASED_CARE,OTHER_OUTPATIENT_CARE_SITE-subset,Encounter,PCORnet
1,TRAVELERS_AID_CLINIC,OTHER_OUTPATIENT_CARE_SITE-subset,Encounter,PCORnet
1,RURAL_HEALTH_CENTER,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_GOVERNMENT,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,VACCINATION_CLINIC,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_CHILDRENS,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_COMMUNITY,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HOSPICE_FACILITY,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,HOSPITAL_PRISON,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,SPORTS_FACILITY,OTHER_CARE_SITE-subset,Encounter,PCORnet
1,WALK_IN_CLINIC,CLINIC/CENTER_AMBULATORY_OUTPATIENT_CARE-subset,Encounter,PCORnet
1,HOSPITAL_SHIP,OTHER_OUTPATIENT_CARE_SITE-subset,Encounter,PCORnet
1,NURSING_HOME,INPATIENT_HEALTH_FACILITY_CARE-subset,Encounter,PCORnet
1,NI,No  information,Encounter,PCORnet
1,UN,Unknown,Encounter,PCORnet
1,OT,Other,Encounter,PCORnet
