concept_id,concept_code,concept_name,domain_id,vocabulary_id
1,INTRAILEAL,Intraileal route (qualifier value),Route,PCORnet
1,INTRAJEJUNAL,Intrajejunal route (qualifier value),Route,PCORnet
1,INTRALESIONAL,Intralesional route (qualifier value),Route,PCORnet
1,INTRALINGUAL,Intralingual route (qualifier value),Route,PCORnet
1,INTRALUMINAL,Intraluminal route (qualifier value),Route,PCORnet
1,INTRALYMPHATIC,Intralymphatic route (qualifier value),Route,PCORnet
1,INTRAMAMMARY,Intramammary route (qualifier value),Route,PCORnet
1,INTRAMEDULLARY,Intramedullary route (qualifier value),Route,PCORnet
1,INTRAMENINGEAL,Intrameningeal route (qualifier value),Route,PCORnet
1,INTRAMURAL,Intramural route (qualifier value),Route,PCORnet
1,INTRAMUSCULAR,Intramuscular route (qualifier value),Route,PCORnet
1,INTRAMYOMETRIAL,Intramyometrial route (qualifier value),Route,PCORnet
1,INTRANEURAL,Intraneural route (qualifier value),Route,PCORnet
1,INTRAOCULAR,Intraocular route (qualifier value),Route,PCORnet
1,INTRAOSSEOUS,Intraosseous route (qualifier value),Route,PCORnet
1,INTRAOVARIAN,Intraovarian route (qualifier value),Route,PCORnet
1,INTRAPERICARDIAL,Intrapericardial route (qualifier value),Route,PCORnet
1,INTRAPERITONEAL,Intraperitoneal route (qualifier value),Route,PCORnet
1,INTRAPLEURAL,Intrapleural route (qualifier value),Route,PCORnet
1,INTRAPORTAL,Intraportal route (qualifier value),Route,PCORnet
1,INTRAPROSTATIC,Intraprostatic route (qualifier value),Route,PCORnet
1,INTRAPULMONARY,Intrapulmonary route (qualifier value),Route,PCORnet
1,INTRASINAL,Intrasinal route (qualifier value),Route,PCORnet
1,INTRASPINAL,Intraspinal route (qualifier value),Route,PCORnet
1,INTRASTERNAL,Intrasternal route (qualifier value),Route,PCORnet
1,INTRASYNOVIAL,Intrasynovial route (qualifier value),Route,PCORnet
1,INTRATENDINOUS,Intratendinous route (qualifier value),Route,PCORnet
1,INTRATESTICULAR,Intratesticular route (qualifier value),Route,PCORnet
1,INTRATHECAL,Intrathecal route (qualifier value),Route,PCORnet
1,INTRATHORACIC,Intrathoracic route (qualifier value),Route,PCORnet
1,INTRATRACHEAL,Intratracheal route (qualifier value),Route,PCORnet
1,INTRATUMOR,Intratumor route (qualifier value),Route,PCORnet
1,INTRATYMPANIC,Intratympanic route (qualifier value),Route,PCORnet
1,INTRAUTERINE,Intrauterine route (qualifier value),Route,PCORnet
1,INTRAVASCULAR,Intravascular route (qualifier value),Route,PCORnet
1,INTRAVENOUS,Intravenous route (qualifier value),Route,PCORnet
1,INTRAVENOUS_CENTRAL,Intravenous central route (qualifier value),Route,PCORnet
1,INTRAVENOUS_PERIPHERAL,Intravenous peripheral route (qualifier value),Route,PCORnet
1,INTRAVENTRICULAR,Intraventricular route - cardiac (qualifier value),Route,PCORnet
1,INTRAVENTRICULAR_CARDIAC,Intraventricular route - cardiac (qualifier value),Route,PCORnet
1,INTRAVESICAL,Intravesical route (qualifier value),Route,PCORnet
1,INTRAVITREAL,Intravitreal route (qualifier value),Route,PCORnet
1,JEJUNOSTOMY,Jejunostomy route (qualifier value),Route,PCORnet
1,LARYNGEAL,Laryngeal route (qualifier value),Route,PCORnet
1,LOWER_RESPIRATORY_TRACT,Lower respiratory tract route (qualifier value),Route,PCORnet
1,MUCOUS_FISTULA,Mucous fistula route (qualifier value),Route,PCORnet
1,NASAL,Nasal route (qualifier value),Route,PCORnet
1,NASODUODENAL,Nasoduodenal route (qualifier value),Route,PCORnet
1,NASOGASTRIC,Nasogastric route (qualifier value),Route,PCORnet
1,NASOJEJUNAL,Nasojejunal route (qualifier value),Route,PCORnet
1,NI,No information,Route,PCORnet
1,OCULAR,Ocular route (qualifier value),Route,PCORnet
1,OPHTHALMIC,Ophthalmic route (qualifier value),Route,PCORnet
1,ORAL,Oral route (qualifier value),Route,PCORnet
1,OROGASTRIC,Orogastric route (qualifier value),Route,PCORnet
1,OROMUCOSAL,Oromucosal route (qualifier value),Route,PCORnet
1,OROPHARYNGEAL,Oropharyngeal route (qualifier value),Route,PCORnet
1,OT,Other,Route,PCORnet
1,OTIC,Otic route (qualifier value),Route,PCORnet
1,PARACERVICAL,Paracervical route (qualifier value),Route,PCORnet
1,PARAVERTEBRAL,Paravertebral route (qualifier value),Route,PCORnet
1,PERCUTANEOUS,Percutaneous route (qualifier value),Route,PCORnet
1,PERIARTICULAR,Periarticular route (qualifier value),Route,PCORnet
1,PERIBULBAR,Peribulbar route (qualifier value),Route,PCORnet
1,PERIDURAL,Peridural route (qualifier value),Route,PCORnet
1,PERINEURAL,Perineural route (qualifier value),Route,PCORnet
1,PERIODONTAL,Periodontal route (qualifier value),Route,PCORnet
1,PERIOSTEAL,Periosteal route (qualifier value),Route,PCORnet
1,PERITENDINOUS,Peritendinous route (qualifier value),Route,PCORnet
1,PERITUMORAL,Peritumoral route (qualifier value),Route,PCORnet
1,PERIURETHRAL,Periurethral route (qualifier value),Route,PCORnet
1,POSTERIOR_JUXTASCLERAL,Posterior juxtascleral route (qualifier value),Route,PCORnet
1,RECTAL,Rectal route (qualifier value),Route,PCORnet
1,RESPIRATORY_TRACT,Respiratory tract route (qualifier value),Route,PCORnet
1,RETROBULBAR,Retrobulbar route (qualifier value),Route,PCORnet
1,SUBCONJUNCTIVAL,Subconjunctival route (qualifier value),Route,PCORnet
1,SUBCUTANEOUS,Subcutaneous route (qualifier value),Route,PCORnet
1,SUBGINGIVAL,Subgingival route (qualifier value),Route,PCORnet
1,SUBLABIAL,Sublabial route (qualifier value),Route,PCORnet
1,SUBLESIONAL,Sublesional route (qualifier value),Route,PCORnet
1,SUBLINGUAL,Sublingual route (qualifier value),Route,PCORnet
1,SUBMUCOSAL,Submucosal route (qualifier value),Route,PCORnet
1,SUBORBITAL,Suborbital route (qualifier value),Route,PCORnet
1,SUBRETINAL,Subretinal route (qualifier value),Route,PCORnet
1,SUBTENDINOUS,Subtendinous route (qualifier value),Route,PCORnet
1,SURGICAL_CAVITY,Surgical cavity route (qualifier value),Route,PCORnet
1,SURGICAL_DRAIN,Surgical drain route (qualifier value),Route,PCORnet
1,TOPICAL,Topical route (qualifier value),Route,PCORnet
1,TRANSCERVICAL,Transcervical route (qualifier value),Route,PCORnet
1,TRANSDERMAL,Transdermal route (qualifier value),Route,PCORnet
1,TRANSENDOCARDIAL,Transendocardial route (qualifier value),Route,PCORnet
1,TRANSMUCOSAL,Transmucosal route (qualifier value),Route,PCORnet
1,TRANSPLACENTAL,Transplacental route (qualifier value),Route,PCORnet
1,TRANSTRACHEAL,Transtracheal route (qualifier value),Route,PCORnet
1,TRANSTYMPANIC,Transtympanic route (qualifier value),Route,PCORnet
1,TRANSURETHRAL,Transurethral route (qualifier value),Route,PCORnet
1,TUMOR_CAVITY,Tumor cavity route (qualifier value),Route,PCORnet
1,UN,Unknown,Route,PCORnet
1,URETERAL,Ureteral route (qualifier value),Route,PCORnet
1,URETHRAL,Urethral route (qualifier value),Route,PCORnet
1,UROSTOMY,Urostomy route (qualifier value),Route,PCORnet
1,VAGINAL,Vaginal route (qualifier value),Route,PCORnet
