concept_id,concept_code,concept_name,vocabulary_id
37046341,LP379513-7,PRRSV antigen | Tissue and Smears | Microbiology,LOINC
37024043,LP379244-9,Bovine respiratory syncytial virus Ag | Lung | Microbiology,LOINC
3044254,40988-8,Respiratory syncytial virus RNA [Presence] in Specimen by NAA with probe detection,LOINC
37053418,LP378921-3,Respiratory syncytial virus | Nose | Microbiology,LOINC
36660638,95155-8,PRRSV ORF5 gene sequence homology to Prevacent in Isolate by Sequencing,LOINC
21493385,80598-6,Respiratory syncytial virus B F gene [Presence] in Nasopharynx by NAA with probe detection,LOINC
3016656,9573-7,Respiratory syncytial virus IgG Ab [Titer] in Serum by Immunofluorescence,LOINC
37061672,LP379507-9,PRRSV antibody | Serum | Microbiology,LOINC
40655719,LG34089-9,Respiratory syncytial virus B RNA|Presence or Threshold|Any Respiratory specimen,LOINC
37063324,LP379245-6,Bovine respiratory syncytial virus Ag | XXX | Microbiology,LOINC
37032085,LP379516-0,PRRSV virus RNA | Semen | Microbiology,LOINC
36203381,85542-9,PRRSV Ingelvac ATP strain ORF5 gene [Cycle Threshold #] in Specimen by NAA with probe detection,LOINC
37065137,LP378960-1,Respiratory syncytial virus RNA | XXX | Microbiology,LOINC
3007925,15496-3,PRRSV Ab [Presence] in Serum by Immunofluorescence,LOINC
36304133,88597-0,Respiratory syncytial virus B RNA [Presence] in Lower respiratory specimen by NAA with probe detection,LOINC
37076683,LP378959-3,Respiratory syncytial virus RNA | Upper respiratory specimen | Microbiology,LOINC
37040977,LP379509-5,PRRSV European strain neutralizing antibody | Serum | Microbiology,LOINC
37066720,LP379527-7,PRRSV ORF5 gene sequence homology to Lelystad | Isolate | Microbiology,LOINC
37080298,LG50859-4,Respiratory syncytial virus|Presence or Threshold|Any Respiratory specimen,LOINC
37057736,LP378946-0,Respiratory syncytial virus B RNA | Upper respiratory specimen | Microbiology,LOINC
37020635,92142-9,Influenza virus A RNA [Presence] in Respiratory specimen by NAA with probe detection,LOINC
37069803,LP378937-9,Respiratory syncytial virus Ag | Nose | Microbiology,LOINC
37055228,LP378956-9,Respiratory syncytial virus RNA | Nasopharynx | Microbiology,LOINC
36305321,88202-7,Respiratory syncytial virus B RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,LOINC
44786949,74306-2,PRRSV ORF5 gene sequence homology to Fostera in Isolate by Sequencing,LOINC
37019752,91794-8,Respiratory syncytial virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
36303916,88204-3,Respiratory syncytial virus A RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,LOINC
36660210,94638-4,Bovine respiratory syncytial virus neutralizing antibody [Titer] in Serum by Neutralization test,LOINC
36661285,LP419164-1,PRRSV ORF5 gene sequence homology to Prime Pac | Isolate | Microbiology,LOINC
3028422,23367-6,PRRSV Ab [Presence] in Serum by Complement fixation,LOINC
3005305,30147-3,Respiratory syncytial virus Ab [Presence] in Serum --1st specimen,LOINC
21493384,80597-8,Respiratory syncytial virus A 5' UTR RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC
3003681,22451-9,PRRSV Ab [Presence] in Serum,LOINC
46234983,77023-0,Respiratory syncytial virus B RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC
3041059,40989-6,Respiratory syncytial virus IgG Ab [Presence] in Serum by Immunoassay,LOINC
44786957,74314-6,PRRSV ORF5 gene RNA pattern [Identifier] in Isolate by RFLP,LOINC
36033658,96763-8,SARS-CoV-2 (COVID-19) E gene [Presence] in Respiratory specimen by NAA with probe detection,LOINC
37035610,LP379518-6,PRRSV European strain ORF5 gene | XXX | Microbiology,LOINC
37020057,91809-4,Human metapneumovirus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
36311097,LA19239-5,Respiratory syncytial virus,LOINC
37027286,LP379529-3,PRRSV Ingelvac MLV strain ORF5 gene | XXX | Microbiology,LOINC
46235767,76088-4,Respiratory syncytial virus RNA [Presence] in Bronchoalveolar lavage by NAA with probe detection,LOINC
3024061,23368-4,PRRSV neutralizing antibody [Presence] in Serum by Neutralization test,LOINC
43534059,72885-7,Respiratory syncytial virus Ag [Presence] in Nasopharynx by Rapid immunoassay,LOINC
44786951,74308-8,PRRSV ORF5 gene sequence homology to Ingelvac ATP in Isolate by Sequencing,LOINC
3027102,23371-8,PRRSV RNA [Presence] in Semen by NAA with probe detection,LOINC
37037114,LP379512-9,PRRSV North American strain IgG | Serum | Microbiology,LOINC
36304900,88528-5,Respiratory syncytial virus RNA [Presence] in Cornea or Conjunctiva by NAA with probe detection,LOINC
36203320,85476-0,Influenza virus A and B and Respiratory syncytial virus RNA panel - Upper respiratory specimen by NAA with probe detection,LOINC
36309353,LA25844-4,Respiratory syncytial virus A,LOINC
37077457,LP378932-0,Respiratory syncytial virus IgG | Cerebral spinal fluid | Microbiology,LOINC
3015490,24225-5,Respiratory syncytial virus Ab [Titer] in Serum by Complement fixation --2nd specimen,LOINC
37028002,LP380091-1,Respiratory syncytial virus IgG and IgM panel | Serum | Microbiology Panels,LOINC
3000122,17520-8,Respiratory syncytial virus identified in Specimen by Organism specific culture,LOINC
36031861,95941-1,Influenza virus A and B and SARS-CoV-2 (COVID-19) and Respiratory syncytial virus RNA panel - Respiratory specimen by NAA with probe detection,LOINC
3020426,5876-8,Respiratory syncytial virus Ag [Presence] in Specimen by Immunoassay,LOINC
37069324,LP379520-2,PRRSV North American strain RNA | XXX | Microbiology,LOINC
3030958,33382-3,Respiratory syncytial virus Ab [Titer] in Cerebral spinal fluid,LOINC
3035560,31572-1,PRRSV Ab [Units/volume] in Serum,LOINC
36203321,85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
37036298,LP378923-9,Respiratory syncytial virus A RNA | Cornea or Conjunctiva | Microbiology,LOINC
44786961,74318-7,PRRSV North American strain RNA [Cycle Threshold #] in Specimen by NAA with probe detection,LOINC
36304818,88527-7,Respiratory syncytial virus [Presence] in Cornea or Conjunctiva by Organism specific culture,LOINC
1176171,91133-9,Respiratory syncytial virus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,LOINC
3009489,20943-7,Bovine respiratory syncytial virus Ag [Presence] in Lung by Immune stain,LOINC
3022004,23772-7,PRRSV Ab [Titer] in Serum by Immunofluorescence,LOINC
3035651,5294-4,Respiratory syncytial virus Ab [Titer] in Serum by Complement fixation,LOINC
36203372,85528-8,PRRSV European strain IgG Ab [Titer] in Serum by Immunofluorescence,LOINC
36203389,85550-2,PRRSV North American strain neutralizing antibody [Presence] in Serum by Neutralization test,LOINC
3041203,41012-6,Respiratory syncytial virus IgG Ab [Presence] in Serum,LOINC
44786947,74304-7,PRRSV neutralizing antibody [Titer] in Serum by Neutralization test,LOINC
40758230,55100-2,Respiratory syncytial virus [Presence] in Specimen by Organism specific culture,LOINC
1991150,LP431869-9,Bovine respiratory syncytial virus Ab.Neut | Serum | Microbiology,LOINC
3027791,32040-8,Respiratory syncytial virus Ag [Presence] in Nose by Immunofluorescence,LOINC
1002997,LP417138-7,Human metapneumovirus and Respiratory syncytial virus RNA panel | Lower respiratory specimen | Microbiology Panels,LOINC
37040690,LP378961-9,Respiratory syncytial virus genotype | XXX | Microbiology,LOINC
40771500,68966-1,Respiratory syncytial virus Ag [Presence] in Nasopharynx by Immunoassay,LOINC
37075573,LP379521-0,PRRSV ORF5 gene RNA | XXX | Microbiology,LOINC
3019907,5875-0,Respiratory syncytial virus Ag [Presence] in Throat by Immunofluorescence,LOINC
36660160,94613-7,Bovine respiratory syncytial virus Ag [Presence] in Tissue by Immune stain,LOINC
37049298,LP378930-4,Respiratory syncytial virus Ab | Serum | Microbiology,LOINC
3037590,17518-2,Respiratory syncytial virus IgG Ab [Titer] in Serum,LOINC
3017654,24298-2,Respiratory syncytial virus Ab [Titer] in Serum --1st specimen,LOINC
37019510,91795-5,Respiratory syncytial virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
37049981,LP378941-1,Respiratory syncytial virus Ag | Tissue and Smears | Microbiology,LOINC
36203322,85478-6,Influenza virus B RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
37052612,LP378954-4,Respiratory syncytial virus RNA | Cornea or Conjunctiva | Microbiology,LOINC
3029436,33390-6,Respiratory syncytial virus Ab [Presence] in Serum,LOINC
36203382,85543-7,PRRSV IgG Ab/Positive control in Saliva (oral fluid) by Immunoassay,LOINC
36203369,85525-4,PRRSV North American strain IgG Ab [Titer] in Serum by Immunofluorescence,LOINC
36660216,95154-1,PRRSV ORF5 gene sequence homology to Prime Pac in Isolate by Sequencing,LOINC
37071857,LP378925-4,Respiratory syncytial virus A RNA | Lower respiratory specimen | Microbiology,LOINC
1990972,LP429530-1,Respiratory syncytial virus | Upper respiratory specimen | Microbiology,LOINC
3023609,5874-3,Respiratory syncytial virus Ag [Presence] in Throat by Immunoassay,LOINC
36203384,85545-2,PRRSV North American strain RNA [Presence] in Specimen by NAA with probe detection,LOINC
37074959,LP378931-2,Respiratory syncytial virus IgA | Serum | Microbiology,LOINC
36203390,85551-0,PRRSV European and North American strains neutralizing antibody panel - Serum by Neutralization test,LOINC
36203383,85544-5,PRRSV Ab/Positive control in Serum or Plasma by Immunoassay,LOINC
706163,94500-6,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory specimen by NAA with probe detection,LOINC
37072192,LP378942-9,Respiratory syncytial virus Ag | XXX | Microbiology,LOINC
3024195,7992-1,Respiratory syncytial virus IgM Ab [Units/volume] in Serum,LOINC
3016643,9574-5,Respiratory syncytial virus IgM Ab [Titer] in Serum by Immunofluorescence,LOINC
37078306,LP378939-5,Respiratory syncytial virus Ag | Lower respiratory specimen | Microbiology,LOINC
37068281,LP379525-1,PRRSV ORF5 gene sequence homology to Ingelvac ATP | Isolate | Microbiology,LOINC
36203388,85549-4,PRRSV European strain neutralizing antibody [Presence] in Serum by Neutralization test,LOINC
37061788,LP378948-6,Respiratory syncytial virus B F gene | Nasopharynx | Microbiology,LOINC
37073662,LP378924-7,Respiratory syncytial virus A RNA | Nasopharynx | Microbiology,LOINC
36203418,85579-1,PRRSV European strain ORF5 gene [Presence] in Specimen by NAA with probe detection,LOINC
3035868,5295-1,Respiratory syncytial virus Ab [Titer] in Serum by Immunofluorescence,LOINC
40763326,60271-4,Respiratory syncytial virus RNA [Presence] in Isolate by NAA with probe detection,LOINC
3038128,17519-0,Respiratory syncytial virus IgM Ab [Titer] in Cerebral spinal fluid,LOINC
37060341,LP378945-2,Respiratory syncytial virus B RNA | Lower respiratory specimen | Microbiology,LOINC
46234982,77022-2,Respiratory syncytial virus A RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC
36660944,LP419163-3,PRRSV ORF5 gene sequence homology to Prevacent | Isolate | Microbiology,LOINC
37039250,LP378944-5,Respiratory syncytial virus B RNA | Nasopharynx | Microbiology,LOINC
37042123,LP379528-5,PRRSV Ingelvac ATP strain ORF5 gene | XXX | Microbiology,LOINC
36661355,LP418063-6,Bovine respiratory syncytial virus Ag | Tissue and Smears | Microbiology,LOINC
36659983,94618-6,Bovine respiratory syncytial virus [Presence] in Specimen by Organism specific culture,LOINC
36203323,85479-4,Respiratory syncytial virus RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC
3027410,7990-5,Respiratory syncytial virus Ab [Units/volume] in Serum,LOINC
37049319,LP378952-8,Respiratory syncytial virus identified | XXX | Microbiology,LOINC
3014709,20944-5,Bovine respiratory syncytial virus Ag [Presence] in Lung by Immunoassay,LOINC
44786950,74307-0,PRRSV ORF5 gene sequence homology to Lelystad in Isolate by Sequencing,LOINC
36203374,85530-4,PRRSV European strain IgG Ab [Presence] in Serum by Immunofluorescence,LOINC
21493342,82176-9,Respiratory syncytial virus RNA [Presence] in Nasopharynx by NAA with non-probe detection,LOINC
3015057,22466-7,Respiratory syncytial virus Ab [Titer] in Serum,LOINC
46236091,77390-3,Respiratory syncytial virus Ag [Presence] in Nasopharynx by Immunofluorescence,LOINC
3043924,40987-0,Respiratory syncytial virus RNA [Identifier] in Specimen by NAA with probe detection,LOINC
44786955,74312-0,PRRSV [Presence] in Specimen by Organism specific culture,LOINC
3019081,17517-4,Respiratory syncytial virus IgG Ab [Titer] in Cerebral spinal fluid,LOINC
3032555,42976-1,PRRSV Ab [Titer] in Serum,LOINC
44786960,74317-9,PRRSV European strain RNA [Cycle Threshold #] in Specimen by NAA with probe detection,LOINC
36203387,85548-6,PRRSV European strain neutralizing antibody [Titer] in Serum by Neutralization test,LOINC
37021152,92131-2,Respiratory syncytial virus RNA [Presence] in Respiratory specimen by NAA with probe detection,LOINC
706161,94533-7,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory specimen by NAA with probe detection,LOINC
37034904,LP378922-1,Respiratory syncytial virus | XXX | Microbiology,LOINC
36203373,85529-6,PRRSV North American strain IgG Ab [Presence] in Serum by Immunofluorescence,LOINC
37020812,92880-4,Human metapneumovirus and Respiratory syncytial virus RNA panel - Lower respiratory specimen by NAA with probe detection,LOINC
44786956,74313-8,PRRSV Ab/Positive control in Specimen by Immunoassay,LOINC
37065517,LP378927-0,Respiratory syncytial virus A RNA | XXX | Microbiology,LOINC
1176113,89651-4,Human metapneumovirus RNA [Presence] in Lower respiratory specimen by NAA with probe detection,LOINC
36203385,85546-0,PRRSV European strain RNA [Presence] in Specimen by NAA with probe detection,LOINC
36304759,88909-7,Respiratory syncytial virus Ag [Presence] in Lower respiratory specimen by Immunofluorescence,LOINC
3005444,5877-6,Respiratory syncytial virus Ag [Presence] in Specimen by Immunofluorescence,LOINC
36310037,LA26162-0,Respiratory syncytial virus subtype A,LOINC
3013027,31583-8,Respiratory syncytial virus IgG Ab [Units/volume] in Cerebral spinal fluid,LOINC
36203386,85547-8,PRRSV North American strain neutralizing antibody [Titer] in Serum by Neutralization test,LOINC
36203380,85541-1,PRRSV Ingelvac MLV strain ORF5 gene [Cycle Threshold #] in Specimen by NAA with probe detection,LOINC
3028491,7991-3,Respiratory syncytial virus IgG Ab [Units/volume] in Serum,LOINC
46235794,76089-2,Respiratory syncytial virus RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC
36204454,85539-5,PRRSV North American strain RNA [#/volume] (viral load) in Specimen by NAA with probe detection,LOINC
37026428,LP379524-4,PRRSV ORF5 gene sequence homology to Fostera | Isolate | Microbiology,LOINC
44786954,74311-2,PRRSV ORF5 gene sequence [Nucleotide sequence] in Isolate by Sequencing,LOINC
44786958,74315-3,PRRSV RNA [#/volume] (viral load) in Specimen by NAA with probe detection,LOINC
37027803,LP380022-6,Influenza virus A and B and Respiratory syncytial virus RNA panel | Upper respiratory specimen | Microbiology Panels,LOINC
3009146,20945-2,Bovine respiratory syncytial virus Ag [Presence] in Lung by Immunofluorescence,LOINC
3032425,50329-2,Respiratory syncytial virus Ag [Presence] in Tissue by Immune stain,LOINC
42868420,69929-8,Respiratory syncytial virus IgA Ab [Presence] in Serum by Immunoassay,LOINC
37019563,91782-3,Respiratory syncytial virus [Presence] in Lower respiratory specimen by Organism specific culture,LOINC
37072836,LP378936-1,Respiratory syncytial virus Ag | Bronchoalveolar lavage | Microbiology,LOINC
3013744,23679-4,Bovine respiratory syncytial virus Ag [Presence] in Specimen,LOINC
37021252,92141-1,Influenza virus B RNA [Presence] in Respiratory specimen by NAA with probe detection,LOINC
1990782,LP429529-3,Respiratory syncytial virus | Lower respiratory specimen | Microbiology,LOINC
1175202,90332-8,PRRSV IgA Ab/Positive control in Specimen by Immunoassay,LOINC
37044758,LP378934-6,Respiratory syncytial virus IgM | Cerebral spinal fluid | Microbiology,LOINC
37057820,LP378929-6,Respiratory syncytial virus Ab | Cerebral spinal fluid | Microbiology,LOINC
44786959,74316-1,PRRSV ORF5 gene RNA [Presence] in Specimen by NAA with probe detection,LOINC
37043072,LP379514-5,PRRSV antigen | XXX | Microbiology,LOINC
3001684,31950-9,Respiratory syncytial virus Ag [Presence] in Specimen,LOINC
37073530,LP379510-3,PRRSV North American strain neutralizing antibody | Serum | Microbiology,LOINC
3004824,15495-5,PRRSV Ab [Presence] in Serum by Immunoassay,LOINC
37070573,LP379515-2,PRRSV whole genome | Isolate | Microbiology,LOINC
3024599,23369-2,PRRSV Ag [Presence] in Specimen by Immune stain,LOINC
36204455,85540-3,PRRSV European strain RNA [#/volume] (viral load) in Specimen by NAA with probe detection,LOINC
3001226,14129-1,Respiratory syncytial virus [Presence] in Nose by Organism specific culture,LOINC
42868451,69962-9,Respiratory syncytial virus IgM Ab [Presence] in Serum by Immunoassay,LOINC
37054904,LP379511-1,PRRSV European strain.IgG | Serum | Microbiology,LOINC
46236090,77389-5,Respiratory syncytial virus Ag [Presence] in Bronchoalveolar lavage by Immunofluorescence,LOINC
37019493,92957-0,Respiratory syncytial virus RNA [Presence] in Lower respiratory specimen by NAA with non-probe detection,LOINC
37077587,LP378940-3,Respiratory syncytial virus Ag | Throat | Microbiology,LOINC
37070518,LP378938-7,Respiratory syncytial virus Ag | Nasopharynx | Microbiology,LOINC
37030868,LP379530-1,PRRSV strain identified | Isolate | Microbiology,LOINC
36203375,85531-2,PRRSV whole genome [Nucleotide sequence] in Isolate by Sequencing,LOINC
3021508,31949-1,Respiratory syncytial virus Ag [Presence] in Throat,LOINC
37075457,LP378953-6,Respiratory syncytial virus RNA | Bronchoalveolar lavage | Microbiology,LOINC
37062904,LP379517-8,PRRSV virus RNA | XXX | Microbiology,LOINC
37060387,LP378926-2,Respiratory syncytial virus A RNA | Upper respiratory specimen | Microbiology,LOINC
36661227,LP418062-8,Bovine respiratory syncytial virus | XXX | Microbiology,LOINC
